N,N-grama,Freq,ratio,sentimiento
4,en perfecto estado muy,31,31.0,positivo
4,calidad a buen precio,46,30.666666666666668,positivo
4,de momento estoy contenta,15,30.0,positivo
4,con la compra muy,75,30.0,positivo
4,buena calidad buen precio,15,30.0,positivo
4,de momento sin problemas,15,30.0,positivo
4,me ha sorprendido gratamente,45,30.0,positivo
4,una buena compra muy,15,30.0,positivo
4,buena calidad precio el,15,30.0,positivo
4,va muy bien me,15,30.0,positivo
4,y estoy muy contento,45,30.0,positivo
4,doy cinco estrellas porque,30,30.0,positivo
4,fácil de montar es,15,30.0,positivo
4,que estaba buscando y,15,30.0,positivo
4,buen producto fácil de,15,30.0,positivo
4,calidad precio me ha,30,30.0,positivo
4,a un precio estupendo,15,30.0,positivo
4,he tenido ningun problema,15,30.0,positivo
4,muy sencillo de utilizar,15,30.0,positivo
4,buena calidad muy buen,15,30.0,positivo
4,mi me ha gustado,15,30.0,positivo
4,recibido antes de lo,15,30.0,positivo
4,bien me ha encantado,15,30.0,positivo
4,y es perfecta para,15,30.0,positivo
4,muy contentos con la,44,29.333333333333332,positivo
4,muy bien buena calidad,44,29.333333333333332,positivo
4,de momento estoy muy,29,29.0,positivo
4,volvería a comprar sin,87,29.0,positivo
4,y buena relación calidad,28,28.0,positivo
4,buena calidad a buen,28,28.0,positivo
4,contenta con mi compra,28,28.0,positivo
4,estamos muy contentos con,41,27.333333333333332,positivo
4,lo que necesitaba para,41,27.333333333333332,positivo
4,y muy buen precio,41,27.333333333333332,positivo
4,regalo y le encantó,41,27.333333333333332,positivo
4,y muy bien embalado,27,27.0,positivo
4,ha sido todo un,27,27.0,positivo
4,j j j j,27,27.0,positivo
4,recomiendo a todo el,27,27.0,positivo
4,a comprar sin duda,67,26.8,positivo
4,perfecto para lo que,53,26.5,positivo
4,buena calidad y fácil,26,26.0,positivo
4,cumplen su función perfectamente,26,26.0,positivo
4,todo muy bien y,26,26.0,positivo
4,a comprar sin dudarlo,26,26.0,positivo
4,sigue como el primer,26,26.0,positivo
4,y fácil de colocar,26,26.0,positivo
4,mucho mejor de lo,39,26.0,positivo
4,el mundo de la,26,26.0,positivo
4,buena calidad y buen,77,25.666666666666668,positivo
4,el tamaño perfecto para,38,25.333333333333332,positivo
4,buena calidad lo recomiendo,25,25.0,positivo
4,y va de maravilla,25,25.0,positivo
4,muy bien para lo,37,24.666666666666668,positivo
4,cumple con todo lo,37,24.666666666666668,positivo
4,buena calidad y precio,37,24.666666666666668,positivo
4,muy buen precio y,49,24.5,positivo
4,me ha encantado la,49,24.5,positivo
4,muy buena relación calidad,231,24.31578947368421,positivo
4,todo en perfecto estado,36,24.0,positivo
4,una muy buena compra,48,24.0,positivo
4,pongo las estrellas porque,24,24.0,positivo
4,el mejor que he,24,24.0,positivo
4,perfecto me ha gustado,24,24.0,positivo
4,y son muy cómodos,24,24.0,positivo
4,de momento muy bien,47,23.5,positivo
4,muy buena relacion calidad,35,23.333333333333332,positivo
4,muy contenta con mi,23,23.0,positivo
4,y muy fácil de,80,22.857142857142858,positivo
4,por ponerle una pega,57,22.8,positivo
4,me ha dado ningún,45,22.5,positivo
4,producto de muy buena,45,22.5,positivo
4,muy buena calidad precio,89,22.25,positivo
4,y cómodo de usar,22,22.0,positivo
4,bien a mi hijo,22,22.0,positivo
4,con la compra a,22,22.0,positivo
4,con la compra es,99,22.0,positivo
4,con la compra son,22,22.0,positivo
4,de las mejores compras,22,22.0,positivo
4,justo lo que esperaba,107,21.4,positivo
4,momento va muy bien,32,21.333333333333332,positivo
4,práctico y fácil de,32,21.333333333333332,positivo
4,cumple perfectamente su función,117,21.272727272727273,positivo
4,muy contenta con la,326,21.032258064516128,positivo
4,se nota la calidad,21,21.0,positivo
4,buena calidad por el,21,21.0,positivo
4,mejor de lo esperado,62,20.666666666666668,positivo
4,de momento muy contento,31,20.666666666666668,positivo
4,compra me ha gustado,30,20.0,positivo
4,y fácil de llevar,20,20.0,positivo
4,por un precio muy,20,20.0,positivo
4,muy bien es tal,20,20.0,positivo
4,y como se esperaba,20,20.0,positivo
4,hija está encantada con,20,20.0,positivo
4,no le pongo cinco,20,20.0,positivo
4,calidad y fácil de,20,20.0,positivo
4,antes de lo indicado,20,20.0,positivo
4,me ha sorprendido el,20,20.0,positivo
4,con la compra en,20,20.0,positivo
4,producto relación calidad precio,20,20.0,positivo
4,bien calidad precio muy,20,20.0,positivo
4,y es justo lo,20,20.0,positivo
4,de momento va muy,30,20.0,positivo
4,calidad precio muy recomendable,20,20.0,positivo
4,y funciona a la,49,19.6,positivo
4,y va muy bien,87,19.333333333333332,positivo
4,de usar y de,29,19.333333333333332,positivo
4,mi hijo está encantado,48,19.2,positivo
4,muy contento con la,333,19.02857142857143,positivo
4,en el mundo de,38,19.0,positivo
4,un precio más que,19,19.0,positivo
4,a mi peque le,19,19.0,positivo
4,mi hija esta encantada,19,19.0,positivo
4,lo recomiendo a todo,19,19.0,positivo
4,volveré a comprar cuando,19,19.0,positivo
4,perfecto muy buena calidad,19,19.0,positivo
4,y estoy muy contenta,47,18.8,positivo
4,encantada con el producto,28,18.666666666666668,positivo
4,calidad precio muy buena,174,18.31578947368421,positivo
4,a tiempo y es,18,18.0,positivo
4,la foto buena calidad,18,18.0,positivo
4,no he tenido ningun,18,18.0,positivo
4,le han gustado mucho,18,18.0,positivo
4,precio es muy buena,54,18.0,positivo
4,buena calidad precio la,18,18.0,positivo
4,un poco pero es,18,18.0,positivo
4,le pongo cinco estrellas,18,18.0,positivo
4,engancha desde el principio,18,18.0,positivo
4,buen precio y calidad,27,18.0,positivo
4,un montón de cosas,18,18.0,positivo
4,muy cómodo y práctico,18,18.0,positivo
4,perfectamente a la descripción,18,18.0,positivo
4,con la compra todo,18,18.0,positivo
4,muy fácil de configurar,18,18.0,positivo
4,muy práctico y fácil,18,18.0,positivo
4,es muy fácil y,18,18.0,positivo
4,para los amantes de,35,17.5,positivo
4,muy bien muy buena,26,17.333333333333332,positivo
4,momento funciona muy bien,26,17.333333333333332,positivo
4,satisfecho con la compra,190,17.272727272727273,positivo
4,no le pongo las,60,17.142857142857142,positivo
4,estoy muy satisfecho con,60,17.142857142857142,positivo
4,funciona a las mil,17,17.0,positivo
4,buena compra por el,17,17.0,positivo
4,persona que se lo,17,17.0,positivo
4,un buen regalo para,17,17.0,positivo
4,pero están muy bien,17,17.0,positivo
4,ha sorprendido la calidad,17,17.0,positivo
4,ha encantado el producto,17,17.0,positivo
4,genial por el precio,17,17.0,positivo
4,momento muy contento con,17,17.0,positivo
4,y viene con una,17,17.0,positivo
4,volveré a comprar sin,17,17.0,positivo
4,y cumple perfectamente con,17,17.0,positivo
4,un tacto muy suave,17,17.0,positivo
4,muy suave y agradable,17,17.0,positivo
4,me ha llegado antes,17,17.0,positivo
4,ha dado ningún problema,50,16.666666666666668,positivo
4,ha llegado en perfecto,50,16.666666666666668,positivo
4,un muy buen producto,25,16.666666666666668,positivo
4,y funciona de maravilla,25,16.666666666666668,positivo
4,perfectamente y es muy,25,16.666666666666668,positivo
4,a la perfección es,33,16.5,positivo
4,y es muy cómoda,41,16.4,positivo
4,le doy cinco estrellas,41,16.4,positivo
4,estoy muy contenta con,220,16.296296296296298,positivo
4,me va muy bien,57,16.285714285714285,positivo
4,y funciona muy bien,122,16.266666666666666,positivo
4,buena calidad precio es,16,16.0,positivo
4,es un gran producto,16,16.0,positivo
4,es el mejor que,16,16.0,positivo
4,pero merece la pena,64,16.0,positivo
4,en todos los aspectos,32,16.0,positivo
4,cumple con todas las,32,16.0,positivo
4,y queda muy bonito,16,16.0,positivo
4,mucho más barato que,16,16.0,positivo
4,me ha encantado el,64,16.0,positivo
4,a buen precio lo,16,16.0,positivo
4,un precio muy asequible,24,16.0,positivo
4,se adaptan perfectamente a,24,16.0,positivo
4,muy bonita y práctica,16,16.0,positivo
4,tiempo y en perfectas,16,16.0,positivo
4,bien justo lo que,16,16.0,positivo
4,años le ha gustado,16,16.0,positivo
4,pero funciona muy bien,16,16.0,positivo
4,muy contento con esta,32,16.0,positivo
4,que se adapta perfectamente,16,16.0,positivo
4,no me ha decepcionado,24,16.0,positivo
4,fácil de usar para,16,16.0,positivo
4,un tamaño perfecto para,16,16.0,positivo
4,perfecto para un niño,16,16.0,positivo
4,a la perfección al,16,16.0,positivo
4,una buena compra es,16,16.0,positivo
4,muy buena compra es,16,16.0,positivo
4,son muy cómodos de,16,16.0,positivo
4,muy buena compra la,16,16.0,positivo
4,muy buen precio lo,16,16.0,positivo
4,y es muy resistente,16,16.0,positivo
4,muy buen producto y,47,15.666666666666666,positivo
4,a un precio muy,109,15.571428571428571,positivo
4,es justo lo que,208,15.407407407407407,positivo
4,me ha gustado todo,77,15.4,positivo
4,está muy bien muy,23,15.333333333333334,positivo
4,es lo mejor que,23,15.333333333333334,positivo
4,como el primer dia,23,15.333333333333334,positivo
4,y a buen precio,84,15.272727272727273,positivo
4,por ponerle un pero,38,15.2,positivo
4,contenta con la compra,501,15.181818181818182,positivo
4,calidad precio es de,15,15.0,positivo
4,que tiene está genial,15,15.0,positivo
4,descrito en el anuncio,15,15.0,positivo
4,muy contento con él,15,15.0,positivo
4,muy cómoda y práctica,15,15.0,positivo
4,con la compra cumple,30,15.0,positivo
4,fáciles de montar y,15,15.0,positivo
4,calidad precio cumple con,15,15.0,positivo
4,muy bien es fácil,15,15.0,positivo
4,lo recomiendo calidad precio,15,15.0,positivo
4,cumple a la perfección,60,15.0,positivo
4,pesa un poco pero,15,15.0,positivo
4,funciona muy bien me,15,15.0,positivo
4,funda de buena calidad,15,15.0,positivo
4,perfecto para el uso,15,15.0,positivo
4,por ahora todo bien,15,15.0,positivo
4,y con un precio,15,15.0,positivo
4,entrega antes de lo,15,15.0,positivo
4,muy buen producto a,15,15.0,positivo
4,envío rápido y en,15,15.0,positivo
4,se puede colocar en,15,15.0,positivo
4,como anillo al dedo,15,15.0,positivo
4,me ha encantado y,30,15.0,positivo
4,buen precio lo recomiendo,15,15.0,positivo
4,en general muy bien,37,14.8,positivo
4,y me ha gustado,37,14.8,positivo
4,un precio muy bueno,37,14.8,positivo
4,a un precio inmejorable,22,14.666666666666666,positivo
4,con la compra me,66,14.666666666666666,positivo
4,buena calidad fácil de,22,14.666666666666666,positivo
4,de momento funciona muy,22,14.666666666666666,positivo
4,y es perfecto para,22,14.666666666666666,positivo
4,ha llegado muy bien,22,14.666666666666666,positivo
4,mi hija está encantada,51,14.571428571428571,positivo
4,con la compra lo,80,14.545454545454545,positivo
4,llegado en perfecto estado,58,14.5,positivo
4,de usar y muy,29,14.5,positivo
4,va muy bien lo,36,14.4,positivo
4,contento con la compra,510,14.366197183098592,positivo
4,buen producto calidad precio,57,14.25,positivo
4,uno de los mejores,57,14.25,positivo
4,como se describe en,42,14.0,positivo
4,y en la fecha,21,14.0,positivo
4,es muy cómoda de,21,14.0,positivo
4,calidad precio buen producto,21,14.0,positivo
4,fácil de leer y,21,14.0,positivo
4,muy bien y cumple,21,14.0,positivo
4,no le doy cinco,35,14.0,positivo
4,es mejor de lo,35,14.0,positivo
4,estamos contentos con la,21,14.0,positivo
4,muy bien relación calidad,21,14.0,positivo
4,con la compra se,28,14.0,positivo
4,de las mejores que,21,14.0,positivo
4,y a un buen,21,14.0,positivo
4,muy buena calidad me,21,14.0,positivo
4,por poner un pero,55,13.75,positivo
4,muy bien calidad precio,82,13.666666666666666,positivo
4,relación calidad precio lo,68,13.6,positivo
4,calidad a un precio,34,13.6,positivo
4,y en perfectas condiciones,95,13.571428571428571,positivo
4,tal como se describe,61,13.555555555555555,positivo
4,por ponerle alguna pega,27,13.5,positivo
4,fácil de instalar y,161,13.416666666666666,positivo
4,estoy muy contento con,174,13.384615384615385,positivo
4,funcionan muy bien y,20,13.333333333333334,positivo
4,muy bien me ha,40,13.333333333333334,positivo
4,como un guante y,20,13.333333333333334,positivo
4,muy bien tal y,20,13.333333333333334,positivo
4,como todo lo de,20,13.333333333333334,positivo
4,con buena relación calidad,20,13.333333333333334,positivo
4,un regalo y le,93,13.285714285714286,positivo
4,lo mejor que he,53,13.25,positivo
4,a un precio razonable,33,13.2,positivo
4,relación calidad precio buena,98,13.066666666666666,positivo
4,por poner una pega,65,13.0,positivo
4,facil de montar y,39,13.0,positivo
4,relación calidad precio cumple,26,13.0,positivo
4,es un muy buen,26,13.0,positivo
4,llego en perfectas condiciones,26,13.0,positivo
4,de principio a fin,26,13.0,positivo
4,buena calidad me ha,26,13.0,positivo
4,fácil de usar y,180,12.857142857142858,positivo
4,más barato que en,45,12.857142857142858,positivo
4,funciona a la perfección,180,12.857142857142858,positivo
4,hijo le ha encantado,45,12.857142857142858,positivo
4,funciona muy bien lo,32,12.8,positivo
4,no ocupa mucho espacio,32,12.8,positivo
4,hija le ha encantado,70,12.727272727272727,positivo
4,y a un precio,108,12.705882352941176,positivo
4,el tiempo previsto y,19,12.666666666666666,positivo
4,y va de lujo,19,12.666666666666666,positivo
4,buena calidad buen producto,19,12.666666666666666,positivo
4,que tiene lo recomiendo,19,12.666666666666666,positivo
4,era justo lo que,38,12.666666666666666,positivo
4,está como el primer,19,12.666666666666666,positivo
4,y encaja perfectamente en,19,12.666666666666666,positivo
4,de momento todo correcto,19,12.666666666666666,positivo
4,me ha sorprendido mucho,19,12.666666666666666,positivo
4,la batería dura muchísimo,19,12.666666666666666,positivo
4,relación calidad precio perfecto,19,12.666666666666666,positivo
4,muy bien a mi,44,12.571428571428571,positivo
4,lo que esperaba buena,25,12.5,positivo
4,es muy elegante y,25,12.5,positivo
4,relacion calidad precio muy,25,12.5,positivo
4,muy contento con el,155,12.4,positivo
4,buen producto a buen,37,12.333333333333334,positivo
4,cumple perfectamente su cometido,37,12.333333333333334,positivo
4,función a la perfección,73,12.166666666666666,positivo
4,cumple perfectamente con su,79,12.153846153846153,positivo
4,a las mil maravillas,30,12.0,positivo
4,es muy rápido y,18,12.0,positivo
4,el material es resistente,18,12.0,positivo
4,con la compra realizada,18,12.0,positivo
4,y tiene un tamaño,18,12.0,positivo
4,precio me ha gustado,30,12.0,positivo
4,por poner alguna pega,36,12.0,positivo
4,de lo esperado muy,24,12.0,positivo
4,le quito una estrella,30,12.0,positivo
4,es tal cual lo,30,12.0,positivo
4,muy contenta con el,150,12.0,positivo
4,que me ha sorprendido,42,12.0,positivo
4,y de momento muy,18,12.0,positivo
4,calidad precio muy bueno,48,12.0,positivo
4,y es muy bonita,24,12.0,positivo
4,de buena calidad muy,60,12.0,positivo
4,justo lo que quería,54,12.0,positivo
4,un poco grandes pero,18,12.0,positivo
4,a la perfección lo,18,12.0,positivo
4,me ha sorprendido lo,24,12.0,positivo
4,un producto muy bueno,24,12.0,positivo
4,a mi marido le,18,12.0,positivo
4,a buen precio es,18,12.0,positivo
4,queda muy bonito y,18,12.0,positivo
4,funciona perfectamente y es,30,12.0,positivo
4,un tacto muy agradable,24,12.0,positivo
4,muy contentos con el,18,12.0,positivo
4,y ha gustado mucho,18,12.0,positivo
4,lo que buscaba para,41,11.714285714285714,positivo
4,buena calidad del producto,35,11.666666666666666,positivo
4,pero esta muy bien,35,11.666666666666666,positivo
4,pero está muy bien,35,11.666666666666666,positivo
4,muy fácil de limpiar,35,11.666666666666666,positivo
4,tal cual la descripción,35,11.666666666666666,positivo
4,ha gustado mucho y,64,11.636363636363637,positivo
4,tiene el tamaño perfecto,29,11.6,positivo
4,muy satisfecha con el,29,11.6,positivo
4,a muy buen precio,127,11.545454545454545,positivo
4,calidad precio muy bien,98,11.529411764705882,positivo
4,lo que estaba buscando,115,11.5,positivo
4,muy cómoda de llevar,23,11.5,positivo
4,de buen material y,23,11.5,positivo
4,muy contento con este,23,11.5,positivo
4,muy bien me gusta,23,11.5,positivo
4,le ha encantado el,23,11.5,positivo
4,perfecto estado y en,23,11.5,positivo
4,muy buena calidad a,23,11.5,positivo
4,en perfecto estado el,40,11.428571428571429,positivo
4,no le pongo estrellas,114,11.4,positivo
4,muy bien es muy,57,11.4,positivo
4,y es muy cómodo,57,11.4,positivo
4,relación calidad precio muy,182,11.375,positivo
4,lo utilizo para el,17,11.333333333333334,positivo
4,muy bien y muy,34,11.333333333333334,positivo
4,es lo que queria,17,11.333333333333334,positivo
4,el producto se adapta,17,11.333333333333334,positivo
4,bien no le pongo,17,11.333333333333334,positivo
4,un precio muy competitivo,34,11.333333333333334,positivo
4,y me va muy,17,11.333333333333334,positivo
4,y estoy contento con,17,11.333333333333334,positivo
4,he echado de menos,17,11.333333333333334,positivo
4,para llevarlo de viaje,17,11.333333333333334,positivo
4,incluso antes de lo,17,11.333333333333334,positivo
4,una compra muy recomendable,17,11.333333333333334,positivo
4,son muy buenas y,17,11.333333333333334,positivo
4,muy rápida la entrega,17,11.333333333333334,positivo
4,muy buen producto para,17,11.333333333333334,positivo
4,le pongo las estrellas,45,11.25,positivo
4,muy contento con ella,28,11.2,positivo
4,viene con una funda,28,11.2,positivo
4,y como sale en,28,11.2,positivo
4,de años le encanta,28,11.2,positivo
4,contenta con el resultado,28,11.2,positivo
4,muy fácil de montar,123,11.181818181818182,positivo
4,con la compra y,94,11.058823529411764,positivo
4,su función a la,77,11.0,positivo
4,la persona que se,22,11.0,positivo
4,funciona a la perfeccion,22,11.0,positivo
4,relación calidad precio para,22,11.0,positivo
4,se adapta perfectamente a,110,11.0,positivo
4,lo que andaba buscando,22,11.0,positivo
4,un poco caro pero,44,11.0,positivo
4,muy buena calidad muy,33,11.0,positivo
4,contento con esta compra,22,11.0,positivo
4,y en perfecto estado,170,10.96774193548387,positivo
4,muy satisfecha con la,71,10.923076923076923,positivo
4,facil de usar y,38,10.857142857142858,positivo
4,tal cual se describe,38,10.857142857142858,positivo
4,una pega es que,27,10.8,positivo
4,producto tal y como,48,10.666666666666666,positivo
4,da un toque de,16,10.666666666666666,positivo
4,pero aún así es,16,10.666666666666666,positivo
4,es una gran compra,16,10.666666666666666,positivo
4,yo las uso para,16,10.666666666666666,positivo
4,de buena calidad buen,16,10.666666666666666,positivo
4,y le gusto mucho,16,10.666666666666666,positivo
4,muy bien lo compré,16,10.666666666666666,positivo
4,rápido y sin problemas,32,10.666666666666666,positivo
4,le doy estrellas es,16,10.666666666666666,positivo
4,es muy buena muy,16,10.666666666666666,positivo
4,me ha sorprendido es,16,10.666666666666666,positivo
4,la única pega el,16,10.666666666666666,positivo
4,me van muy bien,16,10.666666666666666,positivo
4,buena calidad y de,16,10.666666666666666,positivo
4,buena calidad lo he,16,10.666666666666666,positivo
4,cumple muy bien con,16,10.666666666666666,positivo
4,y de momento estoy,16,10.666666666666666,positivo
4,me ha gustado muchísimo,16,10.666666666666666,positivo
4,con la compra aunque,16,10.666666666666666,positivo
4,muy cómodo de llevar,16,10.666666666666666,positivo
4,cosa que se agradece,16,10.666666666666666,positivo
4,buena calidad de los,16,10.666666666666666,positivo
4,buena calidad para el,37,10.571428571428571,positivo
4,muy bien embalado y,37,10.571428571428571,positivo
4,producto a buen precio,42,10.5,positivo
4,en la foto buena,21,10.5,positivo
4,y fácil de utilizar,21,10.5,positivo
4,me ha sorprendido la,42,10.5,positivo
4,de buena calidad por,21,10.5,positivo
4,las cinco estrellas porque,21,10.5,positivo
4,buen producto para el,21,10.5,positivo
4,llegaron antes de lo,21,10.5,positivo
4,buena relación calidad precio,996,10.48421052631579,positivo
4,tal y como esperaba,89,10.470588235294118,positivo
4,relación calidad precio y,68,10.461538461538462,positivo
4,perfectamente con lo que,26,10.4,positivo
4,un poco de paciencia,26,10.4,positivo
4,describe en el anuncio,26,10.4,positivo
4,muy facil de montar,26,10.4,positivo
4,funciona muy bien es,31,10.333333333333334,positivo
4,muy cómodo de usar,31,10.333333333333334,positivo
4,mejor de lo que,201,10.307692307692308,positivo
4,calidad precio es muy,82,10.25,positivo
4,muy fácil de colocar,41,10.25,positivo
4,cómodo y fácil de,41,10.25,positivo
4,es muy cómoda y,51,10.2,positivo
4,el único pero que,61,10.166666666666666,positivo
4,fácil de montar y,177,10.114285714285714,positivo
4,muy fácil de usar,136,10.074074074074074,positivo
4,precio es una buena,15,10.0,positivo
4,son muy cómodas y,35,10.0,positivo
4,una buena compra y,20,10.0,positivo
4,producto en perfecto estado,20,10.0,positivo
4,viene muy bien para,30,10.0,positivo
4,y le gustó mucho,40,10.0,positivo
4,más rápido de lo,20,10.0,positivo
4,tal cual viene en,15,10.0,positivo
4,y tiene un diseño,15,10.0,positivo
4,de momento todo bien,35,10.0,positivo
4,su función perfectamente y,15,10.0,positivo
4,me parece muy buena,30,10.0,positivo
4,no están nada mal,15,10.0,positivo
4,se pega muy bien,25,10.0,positivo
4,el resultado es muy,20,10.0,positivo
4,muy rápido y es,15,10.0,positivo
4,se puede lavar en,20,10.0,positivo
4,le va muy bien,15,10.0,positivo
4,a la perfección buena,15,10.0,positivo
4,la compra de momento,15,10.0,positivo
4,lo uso para el,15,10.0,positivo
4,robusto y de buena,15,10.0,positivo
4,y es ideal para,15,10.0,positivo
4,con su función perfectamente,15,10.0,positivo
4,y cumple muy bien,15,10.0,positivo
4,y aguanta muy bien,20,10.0,positivo
4,muy bien con su,15,10.0,positivo
4,y como lo esperaba,25,10.0,positivo
4,cumple todas las expectativas,25,10.0,positivo
4,van muy bien y,20,10.0,positivo
4,adapta a la perfección,30,10.0,positivo
4,calidad y es muy,15,10.0,positivo
4,materiales de buena calidad,15,10.0,positivo
4,por su calidad y,15,10.0,positivo
4,muy contenta con este,15,10.0,positivo
4,y de gran calidad,20,10.0,positivo
4,y muy bien de,20,10.0,positivo
5,pongo una estrella por que,10,inf,negativo
5,una estrella por que no,11,inf,negativo
5,tenía que llegar el de,11,inf,negativo
5,no vale para nada el,22,inf,negativo
5,no hay forma de contactar,12,inf,negativo
5,hay forma de contactar con,10,inf,negativo
5,aún no lo he recibido,87,inf,negativo
5,ha pasado el periodo de,15,inf,negativo
5,pasado el periodo de devolución,15,inf,negativo
5,y el vendedor no contesta,17,inf,negativo
5,no he recibido mi pedido,17,inf,negativo
5,no vale la pena no,22,inf,negativo
5,producto no sirve para nada,12,inf,negativo
5,de muy mala calidad no,60,inf,negativo
5,a ver si me lo,13,inf,negativo
5,y no lo he recibido,37,inf,negativo
5,lo he tirado a la,10,inf,negativo
5,he tirado a la basura,26,inf,negativo
5,lo peor que he comprado,24,inf,negativo
5,peor que he comprado en,12,inf,negativo
5,menos de un mes no,15,inf,negativo
5,es para nada lo que,18,inf,negativo
5,no lo aconsejo para nada,12,inf,negativo
5,no recomiendo para nada este,14,inf,negativo
5,recomiendo para nada este producto,11,inf,negativo
5,no me ha llegado ni,19,inf,negativo
5,y no sirve para nada,14,inf,negativo
5,después de un mes esperando,18,inf,negativo
5,el pedido no ha llegado,22,inf,negativo
5,no ha llegado después de,10,inf,negativo
5,ha llegado el pedido y,14,inf,negativo
5,no volveré a comprar nada,23,inf,negativo
5,muy descontenta con el producto,14,inf,negativo
5,no recomiendo su compra en,10,inf,negativo
5,no los recomiendo para nada,21,inf,negativo
5,esto no es lo que,12,inf,negativo
5,no es lo que pedí,18,inf,negativo
5,no lo recomiendo no me,35,inf,negativo
5,lo recomiendo no me ha,13,inf,negativo
5,mes ha dejado de funcionar,11,inf,negativo
5,ha roto en menos de,14,inf,negativo
5,y ya no me funciona,10,inf,negativo
5,poco más y comprar algo,14,inf,negativo
5,ya no lo puedo devolver,16,inf,negativo
5,todavia no me ha llegado,26,inf,negativo
5,de funcionar no lo recomiendo,14,inf,negativo
5,y no he recibido nada,12,inf,negativo
5,es tirar el dinero no,29,inf,negativo
5,el dinero no lo recomiendo,13,inf,negativo
5,no lo recomiendo no se,20,inf,negativo
5,no volveré a comprar esta,16,inf,negativo
5,no me ha llegado no,46,inf,negativo
5,y no cubre la pantalla,11,inf,negativo
5,me lo han cobrado y,12,inf,negativo
5,es la peor compra que,12,inf,negativo
5,la peor compra que he,36,inf,negativo
5,peor compra que he hecho,27,inf,negativo
5,lo recomiendo para nada no,37,inf,negativo
5,de uso ha dejado de,17,inf,negativo
5,la devolución del dinero no,14,inf,negativo
5,una estrella porque no se,22,inf,negativo
5,estrella porque no se puede,13,inf,negativo
5,me ha gustado nada porque,11,inf,negativo
5,han devuelto el dinero ni,12,inf,negativo
5,no lo he recibido aún,27,inf,negativo
5,no recomiendo su compra no,24,inf,negativo
5,y el vendedor no me,20,inf,negativo
5,le pongo una estrella por,15,inf,negativo
5,la a a la z,10,inf,negativo
5,tirados a la basura no,10,inf,negativo
5,a la basura no me,10,inf,negativo
5,no vale la pena comprarlo,12,inf,negativo
5,no me a llegado y,16,inf,negativo
5,tendría que haber llegado el,10,inf,negativo
5,el producto no ha llegado,61,inf,negativo
5,no volveré a comprar más,11,inf,negativo
5,no lo he recibido me,21,inf,negativo
5,y me lo han cobrado,10,inf,negativo
5,he tenido que devolver ya,10,inf,negativo
5,tenido que devolver ya que,10,inf,negativo
5,no me han entregado el,11,inf,negativo
5,le doy una estrella por,24,inf,negativo
5,que pagar los gastos de,13,inf,negativo
5,de un mes y medio,24,inf,negativo
5,muy mala calidad no lo,16,inf,negativo
5,mala calidad no lo recomiendo,24,inf,negativo
5,no he recibido el artículo,24,inf,negativo
5,de un mes de espera,20,inf,negativo
5,han cambiado la fecha de,10,inf,negativo
5,cambiado la fecha de entrega,12,inf,negativo
5,euros tirados a la basura,20,inf,negativo
5,a la basura no lo,21,inf,negativo
5,no me ha llegado nunca,12,inf,negativo
5,muy decepcionado con la compra,12,inf,negativo
5,pedido no me ha llegado,13,inf,negativo
5,ni siquiera me ha llegado,11,inf,negativo
5,después de mes y medio,23,inf,negativo
5,que ver con el que,12,inf,negativo
5,volveré a comprar nada de,13,inf,negativo
5,a comprar nada a este,10,inf,negativo
5,no me a llegado el,41,inf,negativo
5,me a llegado el producto,22,inf,negativo
5,tirado a la basura no,25,inf,negativo
5,meses de uso y ya,13,inf,negativo
5,y me dijeron que me,12,inf,negativo
5,he recibido el producto no,13,inf,negativo
5,no lo recomiendo muy mala,10,inf,negativo
5,al principio funcionaba bien pero,13,inf,negativo
5,no me ha llegado se,11,inf,negativo
5,lo recomiendo para nada el,21,inf,negativo
5,nada no me ha gustado,21,inf,negativo
5,a la semana de uso,26,inf,negativo
5,de funcionar al poco tiempo,11,inf,negativo
5,para nada no me ha,19,inf,negativo
5,no lo e recibido y,14,inf,negativo
5,y el vendedor no se,18,inf,negativo
5,a veces lo barato sale,11,inf,negativo
5,veces lo barato sale caro,10,inf,negativo
5,la fecha de entrega era,18,inf,negativo
5,fecha de entrega era el,10,inf,negativo
5,pongo una estrella porque no,35,inf,negativo
5,una estrella porque no me,22,inf,negativo
5,estrella porque no me deja,21,inf,negativo
5,estoy muy descontento con el,10,inf,negativo
5,muy descontento con el producto,12,inf,negativo
5,y no me devolvieron el,10,inf,negativo
5,no me devolvieron el dinero,11,inf,negativo
5,de entrega era el de,13,inf,negativo
5,durado menos de un mes,15,inf,negativo
5,cual fue mi sorpresa que,11,inf,negativo
5,aún no ha llegado el,10,inf,negativo
5,no ha llegado el pedido,16,inf,negativo
5,lo pedí hace más de,11,inf,negativo
5,todavia no lo he recibido,22,inf,negativo
5,no lo recomiendo mala calidad,11,inf,negativo
5,una estrella porque no puedo,20,inf,negativo
5,una estafa en toda regla,17,inf,negativo
5,el vendedor no se hace,17,inf,negativo
5,vendedor no se hace cargo,10,inf,negativo
5,para nada no lo recomiendo,12,inf,negativo
5,si he tenido mala suerte,11,inf,negativo
5,ha sido tirar el dinero,26,inf,negativo
5,lo recomiendo a nadie es,10,inf,negativo
5,no se adhiere bien a,11,inf,negativo
5,adhiere bien a la pantalla,10,inf,negativo
5,a los meses dejó de,10,inf,negativo
5,no las recomiendo para nada,21,inf,negativo
5,no ha durado ni meses,16,inf,negativo
